id,symbol,price,qty,status,lastUpdate
418,AWK,1321.68844,2733,CLOSED,2024-12-28T10:36:57
419,TFC,65.95975,6928,ACTIVE,2024-12-28T10:36:58
420,KLAC,382.19609,2223,NORMAL,2024-12-28T10:36:59
421,NSC,1363.97391,856,ACTIVE,2024-12-28T10:37:00
422,EXC,1804.86677,3272,PENDING,2024-12-28T10:37:01
423,GD,1348.45522,2771,ALERT,2024-12-28T10:37:02
424,BMY,2099.92506,7411,PENDING,2024-12-28T10:37:03
425,RIVN,170.19131,6327,ALERT,2024-12-28T10:37:04
426,SLB,1104.33436,6811,CLOSED,2024-12-28T10:37:05
427,GOOGL,1664.00885,5133,ACTIVE,2024-12-28T10:37:06
428,RIVN,2029.03991,6350,PENDING,2024-12-28T10:37:07
429,XLB,528.98165,7589,ACTIVE,2024-12-28T10:37:08
430,TLT,1583.96382,321,NORMAL,2024-12-28T10:37:09
431,AMT,864.23703,776,ACTIVE,2024-12-28T10:37:10
432,ARKQ,307.48392,7534,NORMAL,2024-12-28T10:37:11
433,MRVL,2400.78922,3522,ACTIVE,2024-12-28T10:37:12
434,TMUS,1774.73743,2240,ALERT,2024-12-28T10:37:13
435,ES,878.08033,6472,CLOSED,2024-12-28T10:37:14
436,JPM,152.85719,538,NORMAL,2024-12-28T10:37:15
437,AMGN,1344.93027,1297,NORMAL,2024-12-28T10:37:16
438,HACK,2177.03547,9831,NORMAL,2024-12-28T10:37:17
439,TSLA,1323.04842,2094,CLOSED,2024-12-28T10:37:18
440,XEL,567.28449,9315,ALERT,2024-12-28T10:37:19
441,XLNX,1662.36100,1202,ALERT,2024-12-28T10:37:20
442,COP,1212.19271,8580,PENDING,2024-12-28T10:37:21
443,UBER,181.00938,8277,ACTIVE,2024-12-28T10:37:22
444,BOTZ,2093.55347,1872,ACTIVE,2024-12-28T10:37:23
445,ARKF,1477.52433,1752,PENDING,2024-12-28T10:37:24
446,FTNT,1947.59231,2474,NORMAL,2024-12-28T10:37:25
447,ARKQ,1964.28092,8233,ACTIVE,2024-12-28T10:37:26
448,EQIX,497.73351,1700,NORMAL,2024-12-28T10:37:27
449,TEAM,2079.76281,7988,ALERT,2024-12-28T10:37:28
450,ABNB,1488.67183,2431,PENDING,2024-12-28T10:37:29
451,AVGO,2070.77166,1023,NORMAL,2024-12-28T10:37:30
452,ELV,291.55333,2874,PENDING,2024-12-28T10:37:31
453,AMAT,295.65568,5854,ALERT,2024-12-28T10:37:32
454,BND,1663.64272,4272,PENDING,2024-12-28T10:37:33
455,TFC,2194.23993,2395,ALERT,2024-12-28T10:37:34
456,AMGN,1612.41111,2581,ALERT,2024-12-28T10:37:35
457,LMT,2358.19994,9602,ALERT,2024-12-28T10:37:36
458,CNC,123.38978,3642,CLOSED,2024-12-28T10:37:37
459,ARKQ,238.66815,6774,NORMAL,2024-12-28T10:37:38
460,DPZ,1060.17715,7385,PENDING,2024-12-28T10:37:39
461,ASML,2260.39810,2291,ACTIVE,2024-12-28T10:37:40
462,LI,680.96194,563,ACTIVE,2024-12-28T10:37:41
463,DLR,1847.52610,4248,NORMAL,2024-12-28T10:37:42
464,YUM,883.02571,639,CLOSED,2024-12-28T10:37:43
465,PYPL,1055.79684,4103,CLOSED,2024-12-28T10:37:44
466,TLT,1948.99333,4613,ALERT,2024-12-28T10:37:45
467,UNP,8.41670,5440,NORMAL,2024-12-28T10:37:46
468,PSX,1668.73505,8095,ACTIVE,2024-12-28T10:37:47
469,AMT,1106.59151,7029,ACTIVE,2024-12-28T10:37:48
470,TGT,1996.19380,8065,NORMAL,2024-12-28T10:37:49
471,DASH,1547.31268,8094,PENDING,2024-12-28T10:37:50
472,UAL,695.98598,2453,PENDING,2024-12-28T10:37:51
473,AEP,719.23883,1580,ACTIVE,2024-12-28T10:37:52
474,ROKU,2048.02071,6401,NORMAL,2024-12-28T10:37:53
475,PANW,814.41814,3117,NORMAL,2024-12-28T10:37:54
476,AMAT,1539.69880,1655,ACTIVE,2024-12-28T10:37:55
477,TEAM,1695.81372,1421,ACTIVE,2024-12-28T10:37:56
478,AWK,1819.37380,3329,ACTIVE,2024-12-28T10:37:57
479,XLV,300.07213,1720,ACTIVE,2024-12-28T10:37:58
480,VEA,994.04943,2327,PENDING,2024-12-28T10:37:59
481,VEA,794.38951,1883,ALERT,2024-12-28T10:38:00
482,DVN,180.55790,2791,NORMAL,2024-12-28T10:38:01
483,XLNX,2049.05299,8691,NORMAL,2024-12-28T10:38:02
484,AMAT,467.31769,9316,ACTIVE,2024-12-28T10:38:03
485,COP,307.72768,8064,NORMAL,2024-12-28T10:38:04
486,GLD,938.86976,3441,ACTIVE,2024-12-28T10:38:05
487,NKE,2198.26513,4490,ACTIVE,2024-12-28T10:38:06
488,DIA,1190.52663,1042,PENDING,2024-12-28T10:38:07
489,SNPS,2492.92929,3327,PENDING,2024-12-28T10:38:08
490,JNJ,1646.71882,5999,ACTIVE,2024-12-28T10:38:09
491,CI,2323.34374,5071,NORMAL,2024-12-28T10:38:10
492,JNJ,592.10544,8241,ACTIVE,2024-12-28T10:38:11
493,PG,1719.12171,1022,PENDING,2024-12-28T10:38:12
494,TGT,2222.64240,9929,PENDING,2024-12-28T10:38:13
495,GD,469.28450,8468,NORMAL,2024-12-28T10:38:14
496,SBAC,215.21501,7920,NORMAL,2024-12-28T10:38:15
497,REGN,1077.49358,2711,ACTIVE,2024-12-28T10:38:16
498,NET,740.00150,135,ALERT,2024-12-28T10:38:17
499,CP,1881.22025,6704,CLOSED,2024-12-28T10:38:18
500,CVS,10.08852,7107,NORMAL,2024-12-28T10:38:19
501,UPS,92.84908,9676,ALERT,2024-12-28T10:38:20
502,INTC,1575.18397,785,PENDING,2024-12-28T10:38:21
503,FTNT,2167.70909,7345,NORMAL,2024-12-28T10:38:22
504,UNP,353.63576,4091,ALERT,2024-12-28T10:38:23
505,QTUM,2373.69913,1767,ACTIVE,2024-12-28T10:38:24
506,CVX,1331.18544,4670,NORMAL,2024-12-28T10:38:25
507,MRNA,2397.90205,1970,ACTIVE,2024-12-28T10:38:26
508,INTC,477.00800,699,PENDING,2024-12-28T10:38:27
509,DISH,1107.55474,5869,CLOSED,2024-12-28T10:38:28
510,PNC,770.01064,3577,PENDING,2024-12-28T10:38:29
511,ROBO,1217.58227,6207,ALERT,2024-12-28T10:38:30
512,LUV,370.58827,2684,NORMAL,2024-12-28T10:38:31
513,PATH,591.94901,6128,ACTIVE,2024-12-28T10:38:32
514,ABNB,2063.37755,2282,ALERT,2024-12-28T10:38:33
515,BIIB,2414.13704,8973,PENDING,2024-12-28T10:38:34
516,ED,1182.12297,4035,NORMAL,2024-12-28T10:38:35
517,HACK,1749.64269,8251,ACTIVE,2024-12-28T10:38:36
518,LRCX,2010.88525,3888,PENDING,2024-12-28T10:38:37
519,QQQ,1764.35873,2974,NORMAL,2024-12-28T10:38:38
520,TXN,1851.80620,9647,ALERT,2024-12-28T10:38:39
521,DLR,2176.15679,8871,PENDING,2024-12-28T10:38:40
522,GM,547.46975,8648,PENDING,2024-12-28T10:38:41
523,NOC,97.71005,9254,NORMAL,2024-12-28T10:38:42
524,SNAP,1734.75933,5872,NORMAL,2024-12-28T10:38:43
525,CVX,1617.93253,7140,NORMAL,2024-12-28T10:38:44
526,UPS,1860.92084,7780,ALERT,2024-12-28T10:38:45
527,TGT,2389.08001,7387,ALERT,2024-12-28T10:38:46
528,SCHW,2437.80161,1188,PENDING,2024-12-28T10:38:47
529,COF,2125.76054,7369,ALERT,2024-12-28T10:38:48
530,XPEV,1387.80091,3953,CLOSED,2024-12-28T10:38:49
531,GE,305.53774,1893,NORMAL,2024-12-28T10:38:50
532,SO,1097.27186,3430,CLOSED,2024-12-28T10:38:51
533,HD,718.65947,5193,ACTIVE,2024-12-28T10:38:52
534,CDNS,2287.91744,1415,NORMAL,2024-12-28T10:38:53
535,BNTX,1221.20342,379,NORMAL,2024-12-28T10:38:54
536,IBM,1371.79852,5943,PENDING,2024-12-28T10:38:55
537,D,1461.85990,5451,PENDING,2024-12-28T10:38:56
538,FTNT,1305.89482,7877,PENDING,2024-12-28T10:38:57
539,ELV,2136.71716,9062,CLOSED,2024-12-28T10:38:58
540,GILD,1600.25163,3704,CLOSED,2024-12-28T10:38:59
541,USO,706.82493,7536,NORMAL,2024-12-28T10:39:00
542,PG,809.66952,7136,NORMAL,2024-12-28T10:39:01
543,JNJ,1203.61099,1835,ALERT,2024-12-28T10:39:02
544,MSFT,1701.63682,2596,CLOSED,2024-12-28T10:39:03
545,PLTR,493.38561,3082,NORMAL,2024-12-28T10:39:04
546,NEE,411.66739,5333,ALERT,2024-12-28T10:39:05
547,NEE,303.86579,8301,CLOSED,2024-12-28T10:39:06
548,CP,1049.50888,7312,NORMAL,2024-12-28T10:39:07
549,MRNA,1615.12253,1990,CLOSED,2024-12-28T10:39:08
550,MRNA,800.77114,8487,PENDING,2024-12-28T10:39:09
551,OXY,1673.11792,6705,PENDING,2024-12-28T10:39:10
552,CNC,1095.44382,331,ACTIVE,2024-12-28T10:39:11
553,GE,670.40052,8604,PENDING,2024-12-28T10:39:12
554,SCHW,2397.34000,259,NORMAL,2024-12-28T10:39:13
555,AMD,2250.10244,8694,PENDING,2024-12-28T10:39:14
556,UNP,616.11441,541,ACTIVE,2024-12-28T10:39:15
557,SO,207.89397,1209,NORMAL,2024-12-28T10:39:16
558,AIQ,1442.36275,8728,NORMAL,2024-12-28T10:39:17
559,UBER,1042.93625,1218,NORMAL,2024-12-28T10:39:18
560,ROBO,2102.07813,9196,ACTIVE,2024-12-28T10:39:19
561,MS,64.97164,2943,ACTIVE,2024-12-28T10:39:20
562,UNH,2096.37717,9646,ALERT,2024-12-28T10:39:21
563,MMM,1729.14538,2871,ALERT,2024-12-28T10:39:22
564,AAL,337.04593,7617,ALERT,2024-12-28T10:39:23
565,BLK,301.46987,2651,PENDING,2024-12-28T10:39:24
566,CSCO,92.67597,2769,ALERT,2024-12-28T10:39:25
567,ABNB,1744.25334,6919,ALERT,2024-12-28T10:39:26
568,C,1256.15096,2535,NORMAL,2024-12-28T10:39:27
569,DVN,2227.22723,9545,ACTIVE,2024-12-28T10:39:28
570,GM,1751.19240,5994,PENDING,2024-12-28T10:39:29
571,MMM,101.57393,4076,NORMAL,2024-12-28T10:39:30
572,XLK,1378.94914,6102,CLOSED,2024-12-28T10:39:31
573,SPGI,230.58013,6207,ALERT,2024-12-28T10:39:32
574,DAL,2262.21959,7757,ALERT,2024-12-28T10:39:33
575,QCOM,1250.41302,5842,PENDING,2024-12-28T10:39:34
576,PNC,479.31223,7643,ALERT,2024-12-28T10:39:35
577,LULU,517.45067,4963,ALERT,2024-12-28T10:39:36
578,CNC,2331.50371,1768,NORMAL,2024-12-28T10:39:37
579,ASML,1008.49577,8457,PENDING,2024-12-28T10:39:38
580,AVGO,2034.05153,9316,PENDING,2024-12-28T10:39:39
581,WEC,514.51706,5145,CLOSED,2024-12-28T10:39:40
582,HMC,487.60292,7105,ACTIVE,2024-12-28T10:39:41
583,ED,1160.79378,3944,ACTIVE,2024-12-28T10:39:42
584,BIIB,2355.20317,2489,ALERT,2024-12-28T10:39:43
585,CI,357.46183,1772,ACTIVE,2024-12-28T10:39:44
586,CDNS,1474.88221,6450,ACTIVE,2024-12-28T10:39:45
587,COST,2436.53892,5941,NORMAL,2024-12-28T10:39:46
588,PG,384.59419,5697,ACTIVE,2024-12-28T10:39:47
589,UBER,1760.40226,5847,ALERT,2024-12-28T10:39:48
590,FDX,917.60138,4011,PENDING,2024-12-28T10:39:49
591,MA,2394.96986,5571,PENDING,2024-12-28T10:39:50
592,MRK,2378.05543,6725,ACTIVE,2024-12-28T10:39:51
593,ROKU,2190.12950,6251,CLOSED,2024-12-28T10:39:52
594,YUM,446.79998,5040,ALERT,2024-12-28T10:39:53
595,TLT,661.88895,9010,ACTIVE,2024-12-28T10:39:54
596,AAPL,723.19971,7191,NORMAL,2024-12-28T10:39:55
597,ADBE,911.86024,9353,ALERT,2024-12-28T10:39:56
598,SNPS,2126.09370,9408,ACTIVE,2024-12-28T10:39:57
599,CVX,1112.88055,3703,CLOSED,2024-12-28T10:39:58
600,MSFT,208.80294,2851,CLOSED,2024-12-28T10:39:59
601,BNTX,505.12576,2878,NORMAL,2024-12-28T10:40:00
602,COF,850.56951,5645,PENDING,2024-12-28T10:40:01
603,AVGO,2357.24336,5904,ALERT,2024-12-28T10:40:02
604,XLE,540.37697,3040,PENDING,2024-12-28T10:40:03
605,T,95.73869,6522,NORMAL,2024-12-28T10:40:04
606,ORCL,2098.75946,6368,NORMAL,2024-12-28T10:40:05
607,BKR,261.56065,1135,CLOSED,2024-12-28T10:40:06
608,BOTZ,1355.30117,8151,NORMAL,2024-12-28T10:40:07
609,COIN,33.43057,2802,CLOSED,2024-12-28T10:40:08
610,MOH,2109.61698,2489,CLOSED,2024-12-28T10:40:09
611,ZM,1840.71113,7397,NORMAL,2024-12-28T10:40:10
612,AMGN,1063.96867,5515,ACTIVE,2024-12-28T10:40:11
613,BIIB,2314.51438,6415,NORMAL,2024-12-28T10:40:12
614,BLK,1655.10001,4237,CLOSED,2024-12-28T10:40:13
615,XEL,445.40349,4668,ACTIVE,2024-12-28T10:40:14
616,ED,872.21561,6089,PENDING,2024-12-28T10:40:15
617,DLR,2296.25671,2911,NORMAL,2024-12-28T10:40:16
618,XLF,2401.17787,8020,CLOSED,2024-12-28T10:40:17
619,ZM,2425.86333,3483,NORMAL,2024-12-28T10:40:18
620,XLI,1126.80824,7686,PENDING,2024-12-28T10:40:19
621,ROBO,827.17617,150,PENDING,2024-12-28T10:40:20
622,CSCO,481.53416,3661,ACTIVE,2024-12-28T10:40:21
623,SNAP,814.27373,6270,ACTIVE,2024-12-28T10:40:22
624,PYPL,1627.58850,4082,PENDING,2024-12-28T10:40:23
625,XLE,1425.04711,6654,ALERT,2024-12-28T10:40:24
626,ORCL,1043.01763,8657,ACTIVE,2024-12-28T10:40:25
627,DDOG,508.09975,9845,PENDING,2024-12-28T10:40:26
628,D,915.13860,6904,CLOSED,2024-12-28T10:40:27
629,XPEV,1003.24196,3479,ALERT,2024-12-28T10:40:28
630,SLV,1728.57072,9712,PENDING,2024-12-28T10:40:29
631,SO,663.75266,7337,PENDING,2024-12-28T10:40:30
632,UNH,750.40327,5718,CLOSED,2024-12-28T10:40:31
633,AMAT,2468.51512,5531,NORMAL,2024-12-28T10:40:32
634,ORCL,1875.95250,7254,NORMAL,2024-12-28T10:40:33
635,CRWD,2264.64894,1653,PENDING,2024-12-28T10:40:34
636,ROBO,8.89933,3161,ACTIVE,2024-12-28T10:40:35
637,AEP,2499.03201,4301,ACTIVE,2024-12-28T10:40:36
638,ADBE,2066.96386,5498,NORMAL,2024-12-28T10:40:37
639,OXY,240.39551,1941,ACTIVE,2024-12-28T10:40:38
640,NET,2167.23918,747,NORMAL,2024-12-28T10:40:39
641,GS,758.12814,416,ACTIVE,2024-12-28T10:40:40
642,SPGI,1572.66303,9443,PENDING,2024-12-28T10:40:41
643,META,1961.79236,1644,CLOSED,2024-12-28T10:40:42
644,SBUX,2449.08849,1859,ACTIVE,2024-12-28T10:40:43
645,WFC,1706.36733,4959,ALERT,2024-12-28T10:40:44
646,V,1537.35638,5544,ALERT,2024-12-28T10:40:45
647,XLI,138.18635,9015,CLOSED,2024-12-28T10:40:46
648,UNG,1601.64560,8225,PENDING,2024-12-28T10:40:47
649,DAL,2335.02243,155,NORMAL,2024-12-28T10:40:48
650,GD,2418.50917,6296,NORMAL,2024-12-28T10:40:49
651,BAC,1454.10491,2218,PENDING,2024-12-28T10:40:50
652,WFC,834.81931,9631,ACTIVE,2024-12-28T10:40:51
653,GD,742.69861,8606,ALERT,2024-12-28T10:40:52
654,LUV,332.70556,4133,ALERT,2024-12-28T10:40:53
655,TSM,2341.85851,2331,CLOSED,2024-12-28T10:40:54
656,VTI,1570.50244,368,ACTIVE,2024-12-28T10:40:55
657,GILD,1333.57924,827,ALERT,2024-12-28T10:40:56
658,ELV,861.65697,3440,NORMAL,2024-12-28T10:40:57
659,UBER,2139.22368,2773,ACTIVE,2024-12-28T10:40:58
660,MRVL,1883.97445,4138,ALERT,2024-12-28T10:40:59
661,NOC,2125.37381,5476,CLOSED,2024-12-28T10:41:00
662,HAL,1005.63322,8462,PENDING,2024-12-28T10:41:01
663,UBER,931.81338,3902,ALERT,2024-12-28T10:41:02
664,AVGO,2407.05229,6614,ACTIVE,2024-12-28T10:41:03
665,WMT,1674.18060,1289,CLOSED,2024-12-28T10:41:04
666,COIN,1459.48178,471,NORMAL,2024-12-28T10:41:05
667,AMT,267.45820,5817,CLOSED,2024-12-28T10:41:06
668,XLRE,1475.54036,744,NORMAL,2024-12-28T10:41:07
669,LLY,1476.22527,2499,ALERT,2024-12-28T10:41:08
670,FDX,1165.61577,274,ACTIVE,2024-12-28T10:41:09
671,OKTA,1882.61934,8589,NORMAL,2024-12-28T10:41:10
672,UNP,135.58098,3653,PENDING,2024-12-28T10:41:11
673,NEE,317.37851,181,ACTIVE,2024-12-28T10:41:12
674,AAPL,313.95079,1860,ACTIVE,2024-12-28T10:41:13
675,DAL,2360.42422,1189,ALERT,2024-12-28T10:41:14
676,XLP,1082.07095,1071,CLOSED,2024-12-28T10:41:15
677,FDX,2273.88384,3698,NORMAL,2024-12-28T10:41:16
678,ABBV,1893.49701,8077,CLOSED,2024-12-28T10:41:17
679,XLRE,2076.47362,9507,NORMAL,2024-12-28T10:41:18
680,HUM,1442.97623,2281,PENDING,2024-12-28T10:41:19
681,CVS,231.65555,9485,NORMAL,2024-12-28T10:41:20
682,XLE,2182.18453,1610,CLOSED,2024-12-28T10:41:21
683,WFC,1990.74568,6163,NORMAL,2024-12-28T10:41:22
684,VRTX,232.94497,5379,ACTIVE,2024-12-28T10:41:23
685,CNI,603.75933,5846,PENDING,2024-12-28T10:41:24
686,UNG,2160.29737,2487,PENDING,2024-12-28T10:41:25
687,UPS,1038.58423,7442,PENDING,2024-12-28T10:41:26
688,CI,1161.19279,9881,ALERT,2024-12-28T10:41:27
689,CMCSA,1414.48212,4919,ACTIVE,2024-12-28T10:41:28
690,UAL,2453.11370,3349,ACTIVE,2024-12-28T10:41:29
691,LCID,2418.56444,1690,ACTIVE,2024-12-28T10:41:30
692,CVS,1865.44149,4848,PENDING,2024-12-28T10:41:31
693,MDB,335.30336,2921,ALERT,2024-12-28T10:41:32
694,ARKF,1085.25973,7592,ACTIVE,2024-12-28T10:41:33
695,TFC,1348.99491,1581,NORMAL,2024-12-28T10:41:34
696,ABNB,416.34823,8546,NORMAL,2024-12-28T10:41:35
697,AMZN,1525.28296,9783,PENDING,2024-12-28T10:41:36
698,META,25.33438,4534,ALERT,2024-12-28T10:41:37
699,C,1592.76053,3956,ALERT,2024-12-28T10:41:38
700,DUK,2464.73783,4907,ACTIVE,2024-12-28T10:41:39
701,WEC,2230.77355,4734,ACTIVE,2024-12-28T10:41:40
702,ELV,1299.31207,8521,PENDING,2024-12-28T10:41:41
703,VZ,1626.37209,7134,CLOSED,2024-12-28T10:41:42
704,MPC,1325.54213,2478,ALERT,2024-12-28T10:41:43
705,DFS,1040.87765,1768,NORMAL,2024-12-28T10:41:44
706,MMM,1328.51499,8991,PENDING,2024-12-28T10:41:45
707,COP,1970.48485,4963,PENDING,2024-12-28T10:41:46
708,TFC,1415.02633,7750,ALERT,2024-12-28T10:41:47
709,ELV,2436.17756,4597,NORMAL,2024-12-28T10:41:48
710,MRK,2319.51590,176,CLOSED,2024-12-28T10:41:49
711,AAL,1213.08675,861,NORMAL,2024-12-28T10:41:50
712,SO,1452.45443,9868,ACTIVE,2024-12-28T10:41:51
713,HACK,4.40210,4714,PENDING,2024-12-28T10:41:52
714,DFS,1542.54378,9383,NORMAL,2024-12-28T10:41:53
715,VEA,1228.75565,7144,CLOSED,2024-12-28T10:41:54
716,DIS,2427.62359,4785,ACTIVE,2024-12-28T10:41:55
717,SLB,570.54807,302,CLOSED,2024-12-28T10:41:56
718,GE,1794.38710,6547,PENDING,2024-12-28T10:41:57
719,OKTA,2226.65627,3251,ALERT,2024-12-28T10:41:58
720,HUBS,2230.65157,3238,PENDING,2024-12-28T10:41:59
721,DISH,1731.73694,2546,CLOSED,2024-12-28T10:42:00
722,SLV,890.49089,6523,NORMAL,2024-12-28T10:42:01
723,LOW,1514.97720,4106,PENDING,2024-12-28T10:42:02
724,FANG,1098.55680,4018,ACTIVE,2024-12-28T10:42:03
725,OXY,1217.43966,6203,PENDING,2024-12-28T10:42:04
726,LI,2163.22027,6748,NORMAL,2024-12-28T10:42:05
727,CSCO,897.31775,3006,PENDING,2024-12-28T10:42:06
728,MOH,1834.37514,9116,NORMAL,2024-12-28T10:42:07
729,DLR,504.97066,7222,PENDING,2024-12-28T10:42:08
730,EQIX,273.03635,357,ACTIVE,2024-12-28T10:42:09
731,GM,1978.26024,2537,ALERT,2024-12-28T10:42:10
732,SLV,1505.42396,1199,ALERT,2024-12-28T10:42:11
733,HD,1276.12399,5682,CLOSED,2024-12-28T10:42:12
734,USB,23.13400,4568,ALERT,2024-12-28T10:42:13
735,RIVN,367.93950,4737,NORMAL,2024-12-28T10:42:14
736,SPGI,246.90867,2859,ALERT,2024-12-28T10:42:15
737,ARKK,314.59665,8423,CLOSED,2024-12-28T10:42:16
738,SQ,48.14574,9136,PENDING,2024-12-28T10:42:17
739,HAL,1002.81548,4092,PENDING,2024-12-28T10:42:18
740,NEE,386.17864,1913,ALERT,2024-12-28T10:42:19
741,PANW,1811.38113,5754,ALERT,2024-12-28T10:42:20
742,MDB,1902.77396,5469,ALERT,2024-12-28T10:42:21
743,MMM,583.38058,2226,PENDING,2024-12-28T10:42:22
744,XLF,2235.24740,181,CLOSED,2024-12-28T10:42:23
745,DLR,1893.97887,3293,NORMAL,2024-12-28T10:42:24
746,GS,2445.38471,5433,ACTIVE,2024-12-28T10:42:25
747,LRCX,1888.73550,8093,PENDING,2024-12-28T10:42:26
748,SQ,49.18133,2785,PENDING,2024-12-28T10:42:27
749,AXP,2098.29893,5748,PENDING,2024-12-28T10:42:28
750,XLK,1576.70409,5172,ALERT,2024-12-28T10:42:29
751,AAPL,873.50370,2646,ALERT,2024-12-28T10:42:30
752,FDX,2145.26191,9262,ALERT,2024-12-28T10:42:31
753,JBLU,1279.62394,268,NORMAL,2024-12-28T10:42:32
754,GILD,2011.56727,6384,ACTIVE,2024-12-28T10:42:33
755,TLT,1516.89463,1589,ACTIVE,2024-12-28T10:42:34
756,HUM,2451.79674,9854,PENDING,2024-12-28T10:42:35
757,QTUM,437.82628,2257,CLOSED,2024-12-28T10:42:36
758,WMT,1131.32109,5741,ALERT,2024-12-28T10:42:37
759,XLI,1481.26457,4591,NORMAL,2024-12-28T10:42:38
760,UBER,1383.53775,7020,NORMAL,2024-12-28T10:42:39
761,CMG,2142.48575,9522,PENDING,2024-12-28T10:42:40
762,TEAM,1449.63765,3968,ACTIVE,2024-12-28T10:42:41
763,MRK,242.53848,1773,PENDING,2024-12-28T10:42:42
764,OXY,346.20308,8759,NORMAL,2024-12-28T10:42:43
765,VEA,1157.87301,6198,ALERT,2024-12-28T10:42:44
766,COF,1585.85472,1849,ACTIVE,2024-12-28T10:42:45
767,PYPL,1804.75367,2640,ALERT,2024-12-28T10:42:46
768,HD,1474.60684,4221,ACTIVE,2024-12-28T10:42:47
769,DLR,861.74072,2298,ACTIVE,2024-12-28T10:42:48
770,TSM,1441.55744,3945,NORMAL,2024-12-28T10:42:49
771,SQ,1390.02292,7592,CLOSED,2024-12-28T10:42:50
772,MCO,170.58644,6592,ACTIVE,2024-12-28T10:42:51
773,NEE,2050.96634,4808,CLOSED,2024-12-28T10:42:52
774,REGN,1316.10279,7240,ALERT,2024-12-28T10:42:53
775,V,2151.14896,2809,CLOSED,2024-12-28T10:42:54
776,UNH,1128.44318,5049,ACTIVE,2024-12-28T10:42:55
777,OKTA,1347.25156,9980,NORMAL,2024-12-28T10:42:56
778,COF,1498.45841,1713,NORMAL,2024-12-28T10:42:57
779,TLT,1194.77067,2178,NORMAL,2024-12-28T10:42:58
780,JNJ,1661.52705,5864,NORMAL,2024-12-28T10:42:59
781,GILD,1917.52228,9596,PENDING,2024-12-28T10:43:00
782,NOW,1284.85031,4192,ALERT,2024-12-28T10:43:01
783,COIN,1030.15309,2915,CLOSED,2024-12-28T10:43:02
784,USO,70.39357,5354,NORMAL,2024-12-28T10:43:03
785,TXN,549.01933,1492,ACTIVE,2024-12-28T10:43:04
786,XLNX,1146.32966,9604,ALERT,2024-12-28T10:43:05
787,DDOG,1197.79239,1399,CLOSED,2024-12-28T10:43:06
788,RTX,699.04049,923,NORMAL,2024-12-28T10:43:07
789,ARKF,2311.23296,1398,PENDING,2024-12-28T10:43:08
790,CMCSA,410.75717,5623,NORMAL,2024-12-28T10:43:09
791,GILD,1812.60228,7527,ACTIVE,2024-12-28T10:43:10
792,AMZN,1178.47896,8599,CLOSED,2024-12-28T10:43:11
793,SPLK,1949.92637,6328,CLOSED,2024-12-28T10:43:12
794,SLB,1812.69345,2286,PENDING,2024-12-28T10:43:13
795,CHTR,1778.13500,5214,NORMAL,2024-12-28T10:43:14
796,CSX,403.62549,1836,ALERT,2024-12-28T10:43:15
797,GD,1986.47603,3564,PENDING,2024-12-28T10:43:16
798,ABBV,1324.62409,7666,ALERT,2024-12-28T10:43:17
799,AAL,1413.07223,5156,CLOSED,2024-12-28T10:43:18
800,AMGN,975.07429,6654,ACTIVE,2024-12-28T10:43:19
801,ADBE,1067.16779,1901,PENDING,2024-12-28T10:43:20
802,ABBV,2295.65525,3389,ALERT,2024-12-28T10:43:21
803,ELV,252.10670,4775,ACTIVE,2024-12-28T10:43:22
804,AEP,2197.03197,993,CLOSED,2024-12-28T10:43:23
805,EOG,1313.84458,6934,ALERT,2024-12-28T10:43:24
806,DLR,673.92748,591,CLOSED,2024-12-28T10:43:25
807,COIN,18.49182,6198,CLOSED,2024-12-28T10:43:26
808,CI,287.25276,3770,NORMAL,2024-12-28T10:43:27
809,TEAM,1282.28301,7178,ACTIVE,2024-12-28T10:43:28
810,MDB,421.95285,5313,PENDING,2024-12-28T10:43:29
811,ED,2250.30915,3184,PENDING,2024-12-28T10:43:30
812,CMG,326.86448,1626,CLOSED,2024-12-28T10:43:31
813,TSLA,949.13702,4832,NORMAL,2024-12-28T10:43:32
814,EOG,84.41911,1674,CLOSED,2024-12-28T10:43:33
815,NSC,1995.67467,319,CLOSED,2024-12-28T10:43:34
816,MA,1383.75215,2307,ALERT,2024-12-28T10:43:35
817,TLT,2010.50992,8590,ACTIVE,2024-12-28T10:43:36
818,SBAC,528.52903,1758,ALERT,2024-12-28T10:43:37
819,GS,1903.86123,3788,CLOSED,2024-12-28T10:43:38
820,SMH,2283.29096,3236,CLOSED,2024-12-28T10:43:39
821,NSC,1480.26821,8944,PENDING,2024-12-28T10:43:40
822,DVN,1458.03570,8568,NORMAL,2024-12-28T10:43:41
823,CAT,872.51465,8303,ALERT,2024-12-28T10:43:42
824,HUM,245.21169,8050,ACTIVE,2024-12-28T10:43:43
825,F,2340.28770,5748,PENDING,2024-12-28T10:43:44
826,GILD,1092.62431,814,CLOSED,2024-12-28T10:43:45
827,MSFT,2116.03608,575,NORMAL,2024-12-28T10:43:46
828,VRTX,2105.16679,2953,NORMAL,2024-12-28T10:43:47
829,BMY,2068.25878,7307,CLOSED,2024-12-28T10:43:48
830,GM,383.61442,6877,NORMAL,2024-12-28T10:43:49
831,XPEV,778.09624,7688,NORMAL,2024-12-28T10:43:50
832,MRNA,1608.47865,9369,NORMAL,2024-12-28T10:43:51
833,TLT,2182.50690,4285,PENDING,2024-12-28T10:43:52
